GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
43_lilith,de.huxhorn.lilith.swing.filefilters,DirectoryFilter,6,0,0,0,2,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.filefilters,LilithFileFilter,25,0,6,0,9,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing.filefilters,RrdFileFilter,16,0,2,0,5,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing.filefilters,XmlImportFileFilter,25,0,6,0,9,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.EditGroovyAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogNDCAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogAnonymousAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogParamExceptionsAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.DoneAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.DebugCallableAction,19,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog,247,0,0,0,56,0,3,0,3,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.NetworkAction,64,0,10,0,19,0,7,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogDateAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogSkullAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogStuffAction,24,0,0,0,8,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogExceptionsAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogTruthAction,12,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.debug,DebugDialog.LogAllAction,60,0,0,0,17,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,StatusCodeTooltipGenerator,67,0,6,0,17,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,ApplicationTooltipGenerator,62,0,14,0,21,0,9,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,RequestUrlTooltipGenerator,71,0,6,0,16,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,SourceTooltipGenerator,58,0,4,0,16,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,NdcTooltipGenerator,97,0,14,0,24,0,10,0,3,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,MessageTooltipGenerator,141,0,20,0,39,0,12,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,TimestampTooltipGenerator,68,0,10,0,20,0,7,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,MarkerTooltipGenerator,135,0,20,0,38,0,13,0,3,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,ThrowableTooltipGenerator,50,0,8,0,14,0,6,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,ThreadTooltipGenerator,120,0,24,0,31,0,14,0,2,0
43_lilith,de.huxhorn.lilith.swing.table.tooltips,LoggerNameTooltipGenerator,30,0,4,0,10,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,TenHoursProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.SaveAction,131,0,10,0,26,0,7,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.SourcesActionListener,58,0,8,0,10,0,6,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel,694,0,56,0,136,0,39,0,11,0
43_lilith,de.huxhorn.lilith.swing.statistics,TwentyMinutesProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,TwoHoursProducer,213,0,6,0,52,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,ThirtyDaysProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,OneYearProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,OneDayProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.TimerangeActionListener,16,0,0,0,4,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.ShowMaxAction,15,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.SwingUpdateRunnable,20,0,2,0,4,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,NinetyDaysProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,AbstractGraphImageProducer,154,0,16,0,32,0,12,0,4,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.GraphUpdateRunnable,63,0,6,0,16,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing.statistics,StatisticsPanel.WrappedSourceIdentifier,85,0,22,0,14,0,15,0,4,0
43_lilith,de.huxhorn.lilith.swing.statistics,SevenDaysProducer,200,0,4,0,48,0,4,0,2,0
43_lilith,de.huxhorn.lilith.data.eventsource,EventIdentifier,125,0,18,0,27,0,19,0,10,0
43_lilith,de.huxhorn.lilith.data.eventsource,SourceIdentifier,180,0,40,0,47,0,32,0,12,0
43_lilith,de.huxhorn.lilith.data.eventsource,TransferSizeInfo,80,0,22,0,12,0,15,0,4,0
43_lilith,de.huxhorn.lilith.data.eventsource,EventWrapper,183,0,30,0,47,0,31,0,16,0
43_lilith,de.huxhorn.lilith.data.eventsource,SourceInfo,143,0,28,0,28,0,25,0,11,0
43_lilith,de.huxhorn.lilith.elementprocessors,LoggingEventLoggerNameProcessor,96,0,24,0,38,0,17,0,5,0
43_lilith,de.huxhorn.lilith.elementprocessors,LoggingEventThreadNameProcessor,108,0,28,0,44,0,19,0,5,0
43_lilith,de.huxhorn.lilith.debug,AbstractDebugRunnable,31,0,4,0,12,0,5,0,3,0
43_lilith,de.huxhorn.lilith.debug,LoggerEventEmitter,245,0,0,0,59,0,19,0,19,0
43_lilith,de.huxhorn.lilith.debug,LogAnonymousRunnable,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogDateRunnable,33,0,4,0,7,0,4,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogParamThrowableRunnable,103,0,12,0,21,0,8,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogAnonymousRunnable.1.AnonymousInternalClass,19,0,2,0,3,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogAnonymousRunnable.new LogAnonymousRunnable.StuffLogger() {...},37,0,2,0,7,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogNdcRunnable,85,0,10,0,18,0,7,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogThrowableRunnable,77,0,10,0,17,0,7,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogSkullRunnable,17,0,2,0,6,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,DebugProgressingCallable,24,0,2,0,7,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogAnonymousRunnable.new LogAnonymousRunnable.StuffLogger() {...},17,0,2,0,3,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogStuffWithMdcRunnable,13,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogAnonymousRunnable.1.new LogAnonymousRunnable.StuffLogger() {...},19,0,2,0,3,0,3,0,2,0
43_lilith,de.huxhorn.lilith.debug,LogTruthRunnable,1755,0,6,0,15,0,7,0,4,0
43_lilith,de.huxhorn.lilith.debug,LogStuffRunnable,72,0,10,0,15,0,7,0,2,0
43_lilith,de.huxhorn.lilith.swing,LoggingEventViewManager,11,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.MinimizeAllOtherAction,23,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewManager,359,0,50,0,85,0,35,0,10,0
43_lilith,de.huxhorn.lilith.swing,LoggingViewState,24,0,0,0,2,0,1,0,1,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.DisconnectMenuAction,35,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.MyApplicationListener,79,0,8,0,17,0,12,0,8,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.SelectFirstEventRunnable,11,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,LicenseAgreementDialog.new WindowAdapter() {...},10,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.new MouseAdapter() {...},22,0,0,0,7,0,4,0,4,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.new FileFilter() {...},9,0,0,0,2,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ShowUnfilteredEventAction,15,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CheckForUpdateAction,17,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,TabbedPaneViewContainer.SourceChangeListener,83,0,12,0,15,0,8,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CloseAllOtherAction,23,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,OpenPreviousDialog.CancelAction,28,0,2,0,8,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,TabbedPaneViewContainer.CloseFilterAction,46,0,4,0,14,0,5,0,3,0
43_lilith,de.huxhorn.lilith.swing,TabbedPaneViewContainer.PopupMouseListener,32,0,6,0,12,0,9,0,6,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.ScrollToBottomRunnable,11,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,LoggingEventViewPanel,25,0,0,0,6,0,4,0,4,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.NextTabAction,55,0,6,0,17,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing,ProgressDialog.CancelAction,18,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewContainer.new PropertyChangeListener() {...},15,0,2,0,4,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ProgressGlassPane.new ComponentAdapter() {...},12,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ProgressGlassPane.new KeyAdapter() {...},6,0,0,0,1,0,1,0,1,0
43_lilith,de.huxhorn.lilith.swing,AboutPanel.TimerActionListener,44,0,4,0,10,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CloseOtherFiltersAction,73,0,12,0,19,0,9,0,3,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,LicenseAgreementDialog,178,0,10,0,49,0,11,0,6,0
43_lilith,de.huxhorn.lilith.swing,HelpFrame.CopySelectionAction,31,0,2,0,9,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,TabbedLoggingViewContainer,25,0,0,0,8,0,3,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ScrollToBottomToolBarAction,58,0,6,0,13,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.ReplaceFilterAction,47,0,6,0,12,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.OpenMenuAction,37,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.PauseMenuAction,70,0,6,0,19,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing,ProgressGlassPane,169,0,4,0,41,0,7,0,5,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopySelectionAction,38,0,4,0,12,0,5,0,3,0
43_lilith,de.huxhorn.lilith.swing,LicenseAgreementDialog.AcceptAction,11,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CloseAllAction,21,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.PreferencesToolBarAction,40,0,2,0,11,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.UpdateWindowMenuRunnable,688,0,84,0,161,0,47,0,5,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.FindPreviousAction,35,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,SplashScreen.ImagePanel,77,0,8,0,15,0,9,0,5,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.PreferencesMenuAction,37,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.RemoveInactiveAction,43,0,2,0,11,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopyLoggingMdcAction,91,0,12,0,23,0,10,0,4,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.AutostartRunnable.AbstractOutputConsumerRunnable,52,0,4,0,13,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel,1875,0,158,0,454,0,133,0,54,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ResetLayoutAction,30,0,6,0,11,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.DisconnectToolBarAction,18,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,OpenPreviousDialog.OpenPreviousPanel.SecondaryMouseListener,28,0,6,0,6,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ClearMenuAction,19,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.CloseFindAction,61,0,6,0,18,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ProgressGlassPane.MouseEventEater,7,0,0,0,7,0,7,0,7,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.FindPreviousAction,54,0,4,0,14,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ImportMenuAction,37,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,LicenseAgreementDialog.DeclineAction,11,0,0,0,5,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.AccessEventSourceListener.AccessSourceRemovedRunnable,64,0,6,0,13,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ShowTaskManagerAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,HelpFrame,207,0,12,0,49,0,11,0,5,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ViewLoggingAction,67,0,10,0,16,0,7,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.ProcessConsumerRunnable,75,0,6,0,19,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.LoggingEventSourceListener,20,0,0,0,5,0,3,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.StatisticsSubMenuAction,9,0,0,0,4,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,TabbedPaneViewContainer,690,0,68,0,180,0,61,0,27,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopyLoggingMessageAction,57,0,10,0,19,0,9,0,4,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CleanAllInactiveLogsMenuAction,47,0,4,0,11,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.MyFocusTraversalPolicy,268,0,50,0,58,0,31,0,6,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.CheckForUpdateRunnable,130,0,14,0,29,0,9,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.ScrollToBottomRunnable,15,0,2,0,7,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,TabbedAccessViewContainer,25,0,0,0,8,0,3,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewContainerFrame.CleanupWindowChangeListener,50,0,4,0,14,0,10,0,8,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.StatisticsToolBarAction,18,0,0,0,7,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.FindToolBarAction,35,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopyEventAction,50,0,6,0,15,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ViewStatisticsAction,17,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopyAccessUriAction,52,0,8,0,17,0,8,0,4,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.FocusMessageAction,35,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.FindTextFieldListener,47,0,2,0,12,0,6,0,5,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.ScrollbarChangeListner,34,0,6,0,7,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewContainerInternalFrame,214,0,22,0,54,0,18,0,7,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.PreferencesChangeListener,267,0,42,0,75,0,24,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.OpenInactiveLogMenuAction,37,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.EditConditionMenuAction,59,0,8,0,19,0,7,0,3,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.AccessEventSourceListener,20,0,0,0,5,0,3,0,3,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.ShutdownRunnable,55,0,8,0,10,0,6,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.TableMouseListener,111,0,22,0,31,0,18,0,7,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.GotoSourceAction,64,0,10,0,21,0,9,0,4,0
43_lilith,de.huxhorn.lilith.swing,OpenPreviousDialog.OpenAction,31,0,2,0,9,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,AboutPanel.AboutPropertyChangeListener,33,0,6,0,9,0,5,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.SendAction,28,0,2,0,8,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ShowHideAction,57,0,8,0,18,0,6,0,2,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.FindTypeSelectionActionListener,10,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.DebugAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.AccessEventSourceListener.AccessSourceAddedRunnable,83,0,8,0,17,0,6,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.KeyboardHelpAction,16,0,0,0,6,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.PauseToolBarAction,70,0,6,0,19,0,6,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.FocusEventsAction,35,0,2,0,10,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ResetFindAction,31,0,2,0,9,0,3,0,2,0
43_lilith,de.huxhorn.lilith.swing,ProgressDialog,42,0,0,0,12,0,2,0,2,0
43_lilith,de.huxhorn.lilith.swing,ViewContainer,511,0,50,0,138,0,43,0,18,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.ShowViewRunnable,80,0,16,0,25,0,10,0,2,0
43_lilith,de.huxhorn.lilith.swing,ApplicationPreferences.EnumPersistenceDelegate,28,0,2,0,4,0,4,0,3,0
43_lilith,de.huxhorn.lilith.swing,MainFrame.AutostartRunnable,129,0,10,0,26,0,8,0,3,0
43_lilith,de.huxhorn.lilith.swing,OpenPreviousDialog.OpenPreviousPanel,383,0,14,0,80,0,16,0,9,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.ScrollToBottomMenuAction,79,0,8,0,19,0,7,0,3,0
43_lilith,de.huxhorn.lilith.swing,ViewActions.CopyLoggingThrowableAction,132,0,18,0,33,0,13,0,4,0
43_lilith,de.huxhorn.lilith.swing,EventWrapperViewPanel.EventViewMouseListener,46,0,6,0,17,0,10,0,7,0
43_lilith,de.huxhorn.lilith.swing,AboutPanel.AboutComponentListener,10,0,0,0,3,0,2,0,2,0
